
01-JAN-02,Icici Bank,KR Choksey,Attractive Valuations?.,17.91,NA,312.15,1642.88,101.91,NA
01-JAN-02,Wockpharma,LKP,Update - Buy,244.05,NA,1424.45,483.67,-32.38,NA
01-JAN-02,Gujarat Gas,LKP,Update - Buy,51.30,NA,745.60,1353.41,68.37,NA
01-JAN-02,Cumminsin,LKP,Update - Buy,39.57,NA,922.35,2230.93,170.03,NA
01-JAN-02,M&amp;m,LKP,Update - Buy,21.82,NA,1288.00,5802.84,583.83,NA
01-JAN-02,Infosys ,LKP,Update - Buy,125.77,NA,997.70,693.27,-8.10,NA
01-JAN-02,Gskcons,ILFS,Market Performer,394.00,NA,6185.90,1470.03,81.88,NA
02-JAN-02,Abb,KR Choksey,A Review?,41.00,NA,1330.20,3144.39,278.52,NA
02-JAN-02,Wockpharma,ILFS,Pre Quarter Update - Market Outperformer,245.43,NA,1424.45,480.39,-32.29,NA
03-JAN-02,Escorts,Pioneer,Buy,53.65,NA,124.45,131.97,-72.62,NA
04-JAN-02,Corporation Bk,KR Choksey,Corporation Bank ? A Better Choice,25.01,NA,51.45,105.72,-75.22,NA
04-JAN-02,Corporation Bk,Khandwala,Buy,25.01,NA,51.45,105.72,-75.22,NA
05-JAN-02,Gujarat Gas,SKP,Weekly Review,52.39,NA,745.60,1323.17,71.45,NA
07-JAN-02,Bajajhldng,KR Choksey,From Strength To Strength,385.25,NA,1455.00,277.68,-54.15,NA
07-JAN-02,Mtnl,KR Choksey,An Update,124.75,NA,16.60,-86.69,-98.38,NA
08-JAN-02,Tataglobal,KR Choksey,Crisis Management,17.25,NA,135.30,684.35,-3.77,NA
09-JAN-02,Padmalaya,Envestmentz,Company Update,91.25,NA,1.18,-98.71,-99.84,NA
09-JAN-02,Heromotoco,Pioneer,Q3-fy 2002 Update,298.35,NA,2516.00,743.30,2.35,NA
10-JAN-02,Digi Globals,KR Choksey,An Update,515.05,NA,835.00,62.12,-80.43,NA
11-JAN-02,Crisil ,KR Choksey,Aaa Performance,16.50,NA,1980.00,11900.00,1340.16,NA
11-JAN-02,Infosys ,SMIFS,Corporate Update - Downgraded To Market Performer,123.61,NA,997.70,707.14,-3.13,NA
11-JAN-02,Infosys ,Envestmentz,Third Quarter Update,123.61,NA,997.70,707.14,-3.13,NA
12-JAN-02,Reliance,SKP,Weekly Review - Market Track,164.85,NA,1005.75,510.10,-26.78,NA
14-JAN-02,Siemens,KR Choksey,Dedicated Efforts,18.89,NA,1382.90,7220.80,790.34,NA
