
01-JAN-01,India Cemen,KR Choksey,Wait For Right Exit - Switch,58.30,NA,95.65,64.07,-76.84,NA
01-JAN-01,Wartsila In,HCGutt,Accumulate,152.65,NA,610.90,300.20,-43.51,NA
01-JAN-01,Sun Pharma,HCGutt,Consolidate,13.09,NA,873.00,6569.21,841.34,NA
01-JAN-01,Raminfo,IndiaBulls,The Offshore-onsite Synergy,38.85,NA,34.90,-10.17,-87.32,NA
03-JAN-01,Asian Paints,KR Choksey,An Fmcg Play - Outperformer,18.36,NA,762.00,4050.33,501.35,NA
03-JAN-01,Tatasteel,IndiaBulls,Cold-rolling The Hard Facts,80.14,NA,306.55,282.52,-44.58,NA
03-JAN-01,Birlaeric,IndiaBulls,Right Place, Right Time,44.95,NA,65.15,44.94,-79.00,NA
04-JAN-01,Hexaware Tech,KR Choksey,Re-rating Possible ! - Outperformer,38.46,NA,257.20,568.75,-1.78,NA
05-JAN-01,Dabur India Ltd.,KR Choksey,In Challenging Time - Market Performer,11.43,NA,282.60,2372.44,269.15,NA
06-JAN-01,Heromotoco,SKP,Weekly Review,182.10,NA,2516.00,1281.66,106.29,NA
07-JAN-01,Heromotoco,BussLine,Sell,182.10,NA,2516.00,1281.66,106.29,NA
07-JAN-01,India Cemen,BussLine,Sell,55.80,NA,95.65,71.42,-74.41,NA
07-JAN-01,Cumminsin,BussLine,Hold/buy On Declines,62.18,NA,922.35,1383.35,121.48,NA
07-JAN-01,H C L Tech,BussLine,Hold/buy On Declines,153.07,NA,942.95,516.03,-8.02,NA
07-JAN-01,Revathi,BussLine,Hold,200.10,NA,568.00,183.86,-57.62,NA
08-JAN-01,Pidilite Indu,KR Choksey,A Branded Story - Outperformer,12.50,NA,554.90,4339.20,552.78,NA
08-JAN-01,Ranbaxy Lab ,Motilal Oswal,Reduce,206.72,NA,859.90,315.97,-38.83,NA
09-JAN-01,Aztecsoft ,KR Choksey,On Fast Track - Accumulate,109.00,NA,65.00,-40.37,-91.22,NA
09-JAN-01,Flextronics,Motilal Oswal,Add,826.80,NA,723.10,-12.54,-87.12,NA
10-JAN-01,Essel Propack,KR Choksey,Taking A Big Shape - Market Performer,57.97,NA,132.10,127.88,-67.08,NA
10-JAN-01,,Motilal Oswal,Visit Note - Buy,34.41,NA,1809.80,5159.52,659.74,NA
11-JAN-01,Icici Bank,KR Choksey,Market Opportunity - Swap,30.05,NA,312.15,938.77,49.29,NA
11-JAN-01,Polaris,Motilal Oswal,Add,276.94,NA,160.20,-42.15,-91.69,NA
11-JAN-01,,Motilal Oswal,Buy,33.64,NA,1809.80,5279.90,673.19,NA
13-JAN-01,Creativeye,Motilal Oswal,Buy,45.75,NA,2.99,-93.46,-99.06,NA
14-JAN-01,Mahindra Sa,BussLine,Hold,192.00,NA,115.30,-39.95,-91.35,NA
14-JAN-01,Asian Paints,BussLine,Hold/buy On Declines,17.58,NA,762.00,4234.47,524.41,NA
14-JAN-01,Pel,BussLine,Hold,68.71,NA,932.95,1257.81,95.60,NA
14-JAN-01,Balaram Chini,BussLine,Hold/buy On Declines,9.59,NA,40.80,325.44,-38.71,NA
15-JAN-01,Hous Dev Fin,KR Choksey,A Re-look - Market Performer,53.72,NA,1292.95,2306.83,247.59,NA
15-JAN-01,Infosys ,ILFS,Third Quarter Update &amp; Fy03 Earnings Revision - Market Outperformer,192.86,NA,997.70,417.32,-25.29,NA
16-JAN-01,Moser Baer,KR Choksey,Impressive So Far,65.83,NA,11.44,-82.62,-97.48,NA
16-JAN-01,Ranbaxy Lab ,SMIFS,Results Note - Remains Outperformer,201.38,NA,859.90,327.00,-37.97,NA
16-JAN-01,Mukta Arts ,Motilal Oswal,Buy,205.45,NA,29.55,-85.62,-97.91,NA
16-JAN-01,Tatasteel,SMIFS,Results Note - Remains Buy,77.79,NA,306.55,294.07,-42.75,NA
16-JAN-01,Mastek,SMIFS,Results Note - Remains Underperformer,93.20,NA,198.40,112.88,-69.07,NA
16-JAN-01,Sun Pharma,SMIFS,Results Update - Remains Buy,13.89,NA,873.00,6185.10,813.07,NA
16-JAN-01,Heromotoco,SMIFS,Results Update - Remains Outperformer,181.19,NA,2516.00,1288.60,101.73,NA
17-JAN-01,Finolex Cabl,KR Choksey,Better Opportunities Available - Switch,42.39,NA,253.25,497.43,-12.94,NA
17-JAN-01,Mastek,Motilal Oswal,Hold,86.05,NA,198.40,130.56,-66.40,NA
17-JAN-01,Godrej Indus,Khandwala,Buy,10.16,NA,360.95,3452.66,417.72,NA
17-JAN-01,Cumminsin,HCGutt,Accumulate,57.93,NA,922.35,1492.18,132.02,NA
17-JAN-01,Niitl,HCGutt,Consolidate,216.22,NA,42.75,-80.23,-97.12,NA
17-JAN-01,Mahindra Sa,Motilal Oswal,Buy,192.28,NA,115.30,-40.04,-91.26,NA
18-JAN-01,Infosys ,KR Choksey,A Re-look At The Valuations Of Indian It Companies - Buy On Decline,200.82,NA,997.70,396.81,-27.07,NA
18-JAN-01,I T C ,SMIFS,Corporate Update - Upgraded To Buy,30.01,NA,313.75,945.48,53.47,NA
18-JAN-01,Cyien,IndiaBulls,The Equity Versus Debt Debate,28.28,NA,557.50,1871.36,189.38,NA
19-JAN-01,Pel,KR Choksey,Impressive Move - Outperformer,67.24,NA,932.95,1287.49,107.69,NA
20-JAN-01,Balaram Chini,SKP,Weekly Review,10.01,NA,40.80,307.59,-38.99,NA
21-JAN-01,Digi Globals,BussLine,Buy On Declines,615.40,NA,835.00,35.68,-79.69,NA
21-JAN-01,Itw Signode,BussLine,Buy,58.30,NA,77.20,32.42,-80.18,NA
21-JAN-01,Grasim In,BussLine,Hold Through To Restructuring,314.80,NA,3516.40,1017.03,67.21,NA
21-JAN-01,Tata Motors,BussLine,Hold, Trim Exposures On Uptrend,17.44,NA,444.80,2450.46,281.78,NA
21-JAN-01,Tamilnadu N P,BussLine,Hold/buy On Declines,38.10,NA,159.00,317.32,-37.53,NA
21-JAN-01,Amarajaba,BussLine,Sell,15.27,NA,879.10,5657.04,761.77,NA
22-JAN-01,Tataglobal,KR Choksey,Better Times In The Offing - Market Outperformer,27.62,NA,135.30,389.86,-25.40,NA
22-JAN-01,Digi Globals,SMIFS,Results Note - Remains Outperformer,630.85,NA,835.00,32.36,-79.84,NA
22-JAN-01,Neulandlab,Dbroacha,Result Update,58.09,NA,360.00,519.73,-5.63,NA
23-JAN-01,Indhotel,KR Choksey,Better Times Ahead - Market Performer,23.29,NA,95.45,309.83,-37.06,NA
23-JAN-01,Tata Com ,SMIFS,Corporate Update - Remains Buy,335.75,NA,441.00,31.35,-79.83,NA
23-JAN-01,Visualsof,SMIFS,Results Note - Remains Buy,830.85,NA,79.90,-90.38,-98.52,NA
24-JAN-01,Balaji Tele,KR Choksey,Re-look At Valuations - Switch,69.14,NA,71.15,2.91,-84.11,NA
24-JAN-01,Acc ,SMIFS,Results Note - Remains Outperformer,174.75,NA,1465.55,738.66,29.49,NA
24-JAN-01,Balaji Tele,LKP,The Star On Star - Buy,69.14,NA,71.15,2.91,-84.11,NA
24-JAN-01,Indian Oil C,LKP,India`s Fortune - Buy,52.95,NA,390.75,637.96,13.94,NA
24-JAN-01,Asian Paints,LKP,Update - Buy,17.98,NA,762.00,4138.04,554.35,NA
24-JAN-01,Subex,LKP,Growth Hinges On Ranger`s Success - Buy,83.45,NA,13.40,-83.94,-97.52,NA
24-JAN-01,Astrazen Pha,LKP,Astrazeneca To Hike Stake To 51% - Buy,90.25,NA,1202.60,1232.52,105.74,NA
24-JAN-01,Visualsof,LKP,A Strong Technology Focus - Buy,857.00,NA,79.90,-90.68,-98.56,NA
24-JAN-01,Omaxauto,LKP,Set To Ride The Motorcycle Wave - Buy,9.16,NA,46.05,402.73,-22.38,NA
24-JAN-01,Heromotoco,LKP,Update - Buy,175.73,NA,2516.00,1331.74,121.06,NA
24-JAN-01,Punjab Trac,LKP,Update - Buy,179.95,NA,243.45,35.29,-79.11,NA
24-JAN-01,Infosys ,Motilal Oswal,Buy,213.19,NA,997.70,367.99,-27.74,NA
24-JAN-01,Hindalco In,SMIFS,Results Note - Outperformer,66.05,NA,113.10,71.23,-73.56,NA
25-JAN-01,Raymond ,KR Choksey,A Re-look - Market Outperformer,129.00,NA,471.15,265.23,-43.56,NA
25-JAN-01,Ranbaxy Lab ,Dbroacha,Result Update - Accumulate,197.60,NA,859.90,335.17,-32.75,NA
25-JAN-01,Raymond ,Dbroacha,Result Update - Strong Buy,129.00,NA,471.15,265.23,-43.56,NA
27-JAN-01,Aztecsoft ,SKP,Weekly Review,108.35,NA,65.00,-40.01,-90.73,NA
28-JAN-01,Titan,BussLine,Hold/avoid Fresh Exposures,3.73,NA,361.60,9594.37,1398.12,NA
28-JAN-01,Abirlanuvo,BussLine,Hold,84.81,NA,1823.25,2049.81,232.22,NA
28-JAN-01,Nirma Ltd.,BussLine,Sell,340.90,NA,255.65,-25.01,-88.41,NA
28-JAN-01,Glenmark Pha,BussLine,Buy,9.42,NA,1018.20,10708.92,1570.36,NA
28-JAN-01,Idbi Bank ,BussLine,Hold,31.34,NA,62.85,100.54,-69.01,NA
29-JAN-01,Archies ,KR Choksey,Loosing On Competition - Under Performer,33.20,NA,19.50,-41.27,-91.12,NA
29-JAN-01,Acc ,ILFS,Third Quarter Result Update - Buy,173.25,NA,1465.55,745.92,27.84,NA
29-JAN-01,Pfizer Ltd.,Motilal Oswal,Buy,594.90,NA,1998.55,235.95,-49.23,NA
29-JAN-01,Colpal,Motilal Oswal,Reduce,185.25,NA,2050.00,1006.61,67.23,NA
